1691399576820@DebuggableApplications: #MyCalc#
1691399576828@DebuggableApplications: #AudioRecorder#
1691399576848@DeveloperOptions: adb: #false# devops: #true#
1691399576851@Ptracer: #started#
1691399576878@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691399578844@SensorListener: #firstcalibrationdone#
1691399578844@SensorListener: #deviceiscorrectlyused#
1691399578950@SensorListener: #calibrationdone#
1691399579023@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691399579024@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691399579160@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691399581773@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691399581975@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691399582441@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691399582997@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691399583186@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691399583386@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691399584799@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691399585002@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691399585285@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691399585457@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691399587422@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691399587825@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691399589447@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691399589640@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691399591253@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691399591593@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691399591668@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
