1691407103161@DebuggableApplications: #MyCalc#
1691407103168@DebuggableApplications: #AudioRecorder#
1691407103197@DeveloperOptions: adb: #false# devops: #true#
1691407103202@Ptracer: #started#
1691407103225@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691407105191@SensorListener: #firstcalibrationdone#
1691407105191@SensorListener: #deviceiscorrectlyused#
1691407105235@SensorListener: #calibrationdone#
1691407105265@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691407105266@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691407105438@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691407106043@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691407106458@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691407106850@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691407107857@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691407108462@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691407110284@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691407110524@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691407112094@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691407112699@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691407113176@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691407113709@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691407115523@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691407115926@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691407117138@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691407117540@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691407118952@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691407119154@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691407120294@AppManagement: #onpause#
