1691409562881@DebuggableApplications: #MyCalc#
1691409562914@DebuggableApplications: #AudioRecorder#
1691409562949@DeveloperOptions: adb: #false# devops: #true#
1691409562968@Ptracer: #started#
1691409562971@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691409564943@SensorListener: #firstcalibrationdone#
1691409564943@SensorListener: #deviceiscorrectlyused#
1691409565031@SensorListener: #calibrationdone#
1691409565049@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691409565050@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691409565234@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691409565839@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691409568800@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691409569054@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691409569270@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691409570721@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691409571830@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691409572517@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691409573032@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691409573525@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691409573829@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691409574830@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691409575888@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691409576033@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691409577328@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691409577721@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691409578730@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691409579574@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691409580608@AppManagement: #onpause#
