1691399717231@DebuggableApplications: #MyCalc#
1691399717235@DebuggableApplications: #AudioRecorder#
1691399717262@DeveloperOptions: adb: #false# devops: #true#
1691399717265@Ptracer: #started#
1691399717271@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691399719261@SensorListener: #firstcalibrationdone#
1691399719261@SensorListener: #deviceiscorrectlyused#
1691399719351@SensorListener: #calibrationdone#
1691399719377@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691399719377@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691399719378@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691399719956@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691399720978@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691399720980@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691399721168@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691399721369@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691399721772@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691399721974@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691399722380@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691399722982@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691399723279@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691399723399@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691399723401@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691399724193@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691399724410@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691399724800@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691399725000@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691399725605@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691399725808@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691399726211@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691399726447@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691399727222@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691399728833@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691399729482@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691399729866@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691399730649@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691399731458@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691399732266@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691399732464@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691399732668@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691399733216@AppManagement: #onpause#
