1691396655010@DebuggableApplications: #MyCalc#
1691396655017@DebuggableApplications: #AudioRecorder#
1691396655040@DeveloperOptions: adb: #false# devops: #true#
1691396655043@Ptracer: #started#
1691396655062@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691396657034@SensorListener: #firstcalibrationdone#
1691396657034@SensorListener: #deviceiscorrectlyused#
1691396657138@SensorListener: #calibrationdone#
1691396657191@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691396657191@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691396657341@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691396657582@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691396658150@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691396660569@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691396660771@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691396660972@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691396661430@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691396661576@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691396662181@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691396662390@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691396662988@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691396664459@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691396664804@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691396666419@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691396668047@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691396670673@AppManagement: #onpause#
