1691409691297@DebuggableApplications: #MyCalc#
1691409691301@DebuggableApplications: #AudioRecorder#
1691409691328@DeveloperOptions: adb: #false# devops: #true#
1691409691329@Ptracer: #started#
1691409691352@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691409693318@SensorListener: #firstcalibrationdone#
1691409693319@SensorListener: #deviceiscorrectlyused#
1691409693434@SensorListener: #calibrationdone#
1691409693501@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691409693501@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691409693637@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691409693837@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691409694850@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691409695047@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691409695455@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691409697874@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691409698538@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691409699486@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691409699688@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691409701716@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691409702512@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #359#
1691409702713@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691409703117@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691409703522@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691409705969@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691409706144@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691409706749@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691409707152@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691409708622@AppManagement: #onpause#
