1691405757063@DebuggableApplications: #MyCalc#
1691405757069@DebuggableApplications: #AudioRecorder#
1691405757094@DeveloperOptions: adb: #false# devops: #true#
1691405757096@Ptracer: #started#
1691405757133@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691405759093@SensorListener: #firstcalibrationdone#
1691405759093@SensorListener: #deviceiscorrectlyused#
1691405759129@SensorListener: #calibrationdone#
1691405759172@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691405759172@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691405759173@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691405759563@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691405761549@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691405762378@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691405762606@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691405762760@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691405763565@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691405764575@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691405764979@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691405765390@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691405766390@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691405767198@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691405767398@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691405768853@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691405769028@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691405769637@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691405772297@AppManagement: #onpause#
