1691408096670@DebuggableApplications: #MyCalc#
1691408096673@DebuggableApplications: #AudioRecorder#
1691408096698@DeveloperOptions: adb: #false# devops: #true#
1691408096702@Ptracer: #started#
1691408096706@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691408098697@SensorListener: #firstcalibrationdone#
1691408098697@SensorListener: #deviceiscorrectlyused#
1691408098867@SensorListener: #calibrationdone#
1691408098891@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691408098894@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691408098898@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691408099471@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691408100481@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #359#
1691408100482@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691408104162@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691408104312@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691408106531@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691408106935@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691408107419@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691408107575@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691408107749@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691408107751@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #359#
1691408108145@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691408108348@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #359#
1691408109357@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691408109358@SensorListener: Numbers: Azimuth #3# Pitch #2# Roll #359#
1691408109962@SensorListener: Numbers: Azimuth #3# Pitch #2# Roll #0#
1691408114974@AppManagement: #onpause#
