1691402272933@DebuggableApplications: #MyCalc#
1691402272938@DebuggableApplications: #AudioRecorder#
1691402272970@DeveloperOptions: adb: #false# devops: #true#
1691402272979@Ptracer: #started#
1691402272988@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691402274962@SensorListener: #firstcalibrationdone#
1691402274962@SensorListener: #deviceiscorrectlyused#
1691402275062@SensorListener: #calibrationdone#
1691402275099@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691402275100@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691402275264@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691402276073@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691402276354@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691402276515@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #359#
1691402276696@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691402276877@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691402277280@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691402277481@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691402277685@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691402278490@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691402280911@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691402281718@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691402292091@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691402292212@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691402292236@AppManagement: #onpause#
