1691407081827@DebuggableApplications: #MyCalc#
1691407081830@DebuggableApplications: #AudioRecorder#
1691407081848@DeveloperOptions: adb: #false# devops: #true#
1691407081852@Ptracer: #started#
1691407081870@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691407083843@SensorListener: #firstcalibrationdone#
1691407083843@SensorListener: #deviceiscorrectlyused#
1691407083943@SensorListener: #calibrationdone#
1691407083986@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691407083995@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691407084146@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691407084347@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691407084548@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691407084749@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691407085373@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691407085558@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #359#
1691407087576@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691407089795@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #359#
1691407090198@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691407091451@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #359#
1691407093020@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691407094030@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #359#
1691407094432@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691407094634@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #359#
1691407094837@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691407096046@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691407096249@SensorListener: Numbers: Azimuth #3# Pitch #2# Roll #0#
1691407096453@SensorListener: Numbers: Azimuth #4# Pitch #2# Roll #0#
1691407099241@AppManagement: #onpause#
