1691739461216@DebuggableApplications: #MyCalc#
1691739461219@DebuggableApplications: #AudioRecorder#
1691739461238@DeveloperOptions: adb: #false# devops: #true#
1691739461244@Ptracer: #started#
1691739461251@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691739463232@SensorListener: #firstcalibrationdone#
1691739463233@SensorListener: #deviceiscorrectlyused#
1691739463320@SensorListener: #calibrationdone#
1691739463377@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691739470208@SensorListener: Numbers: Azimuth #1# Pitch #-20# Roll #1#
1691739470356@SensorListener: Numbers: Azimuth #1# Pitch #-22# Roll #2#
1691739470562@SensorListener: Numbers: Azimuth #1# Pitch #-21# Roll #1#
1691739470815@SensorListener: Numbers: Azimuth #0# Pitch #-20# Roll #0#
1691739470961@SensorListener: Numbers: Azimuth #0# Pitch #-19# Roll #359#
1691739471169@SensorListener: Numbers: Azimuth #359# Pitch #-20# Roll #359#
1691739471412@SensorListener: Numbers: Azimuth #0# Pitch #-20# Roll #0#
1691739471582@SensorListener: Numbers: Azimuth #1# Pitch #-21# Roll #2#
1691739471810@SensorListener: Numbers: Azimuth #1# Pitch #-22# Roll #1#
1691739471810@SensorListener: Numbers: Azimuth #2# Pitch #-21# Roll #1#
1691739471969@SensorListener: Numbers: Azimuth #1# Pitch #-21# Roll #0#
1691739472188@SensorListener: Numbers: Azimuth #1# Pitch #-21# Roll #1#
1691739472371@SensorListener: Numbers: Azimuth #1# Pitch #-20# Roll #0#
1691739472578@SensorListener: Numbers: Azimuth #1# Pitch #-20# Roll #1#
1691739472580@SensorListener: Numbers: Azimuth #0# Pitch #-20# Roll #0#
1691739472831@SensorListener: Numbers: Azimuth #1# Pitch #-19# Roll #359#
1691739473001@SensorListener: Numbers: Azimuth #1# Pitch #-20# Roll #0#
1691739473182@SensorListener: Numbers: Azimuth #1# Pitch #-19# Roll #0#
1691739473375@SensorListener: Numbers: Azimuth #0# Pitch #-20# Roll #359#
1691739473579@SensorListener: Numbers: Azimuth #1# Pitch #-21# Roll #359#
1691739473782@SensorListener: Numbers: Azimuth #2# Pitch #-22# Roll #0#
1691739474032@SensorListener: Numbers: Azimuth #3# Pitch #-24# Roll #1#
1691739474200@SensorListener: Numbers: Azimuth #4# Pitch #-25# Roll #2#
1691739474236@AppManagement: #onpause#
